Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Cape Campbell Aws,4424,G14722,-41.727,174.275,2,G,Metservice
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Surface Wind: Hourly
Station,Date(UTC),Time(UTC),Dir(DegT),Speed(m/s),Dir StdDev,Spd StdDev,Period(Hrs),Freq
Cape Campbell Aws,20200726,0300,293,2.4,-,-,1,H
Cape Campbell Aws,20200726,0400,11,3.5,-,-,1,H
Cape Campbell Aws,20200726,0500,1,4.3,-,-,1,H
Cape Campbell Aws,20200726,0600,300,3.4,-,-,1,H
Cape Campbell Aws,20200726,0700,27,3.9,-,-,1,H
Cape Campbell Aws,20200726,0800,298,4.9,-,-,1,H
Cape Campbell Aws,20200726,0900,337,2.0,-,-,1,H
Cape Campbell Aws,20200726,1000,331,2.3,-,-,1,H
Cape Campbell Aws,20200726,1100,287,3.6,-,-,1,H
Cape Campbell Aws,20200726,1200,326,1.8,-,-,1,H
Cape Campbell Aws,20200726,1300,267,2.3,-,-,1,H
Cape Campbell Aws,20200726,1400,269,1.9,-,-,1,H
Cape Campbell Aws,20200726,1500,206,2.0,-,-,1,H
Cape Campbell Aws,20200726,1600,287,1.6,-,-,1,H
Cape Campbell Aws,20200726,1700,285,1.4,-,-,1,H
Cape Campbell Aws,20200726,1800,255,1.4,-,-,1,H
Cape Campbell Aws,20200726,1900,232,1.7,-,-,1,H
Cape Campbell Aws,20200726,2000,212,1.1,-,-,1,H
Cape Campbell Aws,20200726,2100,303,0.8,-,-,1,H
Cape Campbell Aws,20200726,2200,88,1.4,-,-,1,H
Cape Campbell Aws,20200726,2300,152,1.1,-,-,1,H
Cape Campbell Aws,20200727,0000,49,1.0,-,-,1,H
Cape Campbell Aws,20200727,0100,117,1.5,-,-,1,H
Cape Campbell Aws,20200727,0200,83,2.2,-,-,1,H
Cape Campbell Aws,20200727,0300,50,2.8,-,-,1,H
Cape Campbell Aws,20200727,0400,51,2.7,-,-,1,H
Cape Campbell Aws,20200727,0500,62,3.8,-,-,1,H
Cape Campbell Aws,20200727,0600,48,3.3,-,-,1,H
Cape Campbell Aws,20200727,0700,360,2.3,-,-,1,H
Cape Campbell Aws,20200727,0800,279,2.4,-,-,1,H
Cape Campbell Aws,20200727,0900,278,3.8,-,-,1,H
Cape Campbell Aws,20200727,1000,287,4.3,-,-,1,H
Cape Campbell Aws,20200727,1100,295,5.0,-,-,1,H
Cape Campbell Aws,20200727,1200,330,5.1,-,-,1,H
Cape Campbell Aws,20200727,1300,358,6.9,-,-,1,H
Cape Campbell Aws,20200727,1400,340,9.4,-,-,1,H
Cape Campbell Aws,20200727,1500,336,10.9,-,-,1,H
Cape Campbell Aws,20200727,1600,332,11.7,-,-,1,H
Cape Campbell Aws,20200727,1700,340,12.8,-,-,1,H
Cape Campbell Aws,20200727,1800,342,12.6,-,-,1,H
Cape Campbell Aws,20200727,1900,343,12.3,-,-,1,H
Cape Campbell Aws,20200727,2000,336,12.1,-,-,1,H
Cape Campbell Aws,20200727,2100,344,11.9,-,-,1,H
Cape Campbell Aws,20200727,2200,345,11.8,-,-,1,H
Cape Campbell Aws,20200727,2300,348,10.9,-,-,1,H
Cape Campbell Aws,20200728,0000,349,10.0,-,-,1,H
Cape Campbell Aws,20200728,0100,352,9.0,-,-,1,H
Cape Campbell Aws,20200728,0200,355,7.9,-,-,1,H
Cape Campbell Aws,20200728,0300,354,7.6,-,-,1,H
Cape Campbell Aws,20200728,0400,215,4.7,-,-,1,H
Cape Campbell Aws,20200728,0500,191,4.8,-,-,1,H
Cape Campbell Aws,20200728,0600,187,5.8,-,-,1,H
Cape Campbell Aws,20200728,0700,189,5.4,-,-,1,H
Cape Campbell Aws,20200728,0800,191,5.2,-,-,1,H
Cape Campbell Aws,20200728,0900,196,4.9,-,-,1,H
Cape Campbell Aws,20200728,1000,219,2.1,-,-,1,H
Cape Campbell Aws,20200728,1100,316,0.7,-,-,1,H
Cape Campbell Aws,20200728,1200,187,1.7,-,-,1,H
Cape Campbell Aws,20200728,1300,199,3.2,-,-,1,H
Cape Campbell Aws,20200728,1400,191,3.9,-,-,1,H
Cape Campbell Aws,20200728,1500,198,3.9,-,-,1,H
Cape Campbell Aws,20200728,1600,204,3.7,-,-,1,H
Cape Campbell Aws,20200728,1700,259,2.5,-,-,1,H
Cape Campbell Aws,20200728,1800,280,1.4,-,-,1,H
Cape Campbell Aws,20200728,1900,273,2.1,-,-,1,H
Cape Campbell Aws,20200728,2000,282,2.0,-,-,1,H
Cape Campbell Aws,20200728,2100,291,1.8,-,-,1,H
Cape Campbell Aws,20200728,2200,299,1.5,-,-,1,H
Cape Campbell Aws,20200728,2300,354,2.2,-,-,1,H
Cape Campbell Aws,20200729,0000,3,5.6,-,-,1,H
Cape Campbell Aws,20200729,0100,359,5.9,-,-,1,H
Cape Campbell Aws,20200729,0200,7,7.4,-,-,1,H
Cape Campbell Aws,20200729,0300,144,6.3,-,-,1,H
Cape Campbell Aws,20200729,0400,185,3.6,-,-,1,H
Cape Campbell Aws,20200729,0500,191,4.9,-,-,1,H
Cape Campbell Aws,20200729,0600,180,3.3,-,-,1,H
Cape Campbell Aws,20200729,0700,166,3.7,-,-,1,H
Cape Campbell Aws,20200729,0800,176,3.2,-,-,1,H
Cape Campbell Aws,20200729,0900,324,2.3,-,-,1,H
Cape Campbell Aws,20200729,1000,280,3.4,-,-,1,H
Cape Campbell Aws,20200729,1100,300,2.9,-,-,1,H
Cape Campbell Aws,20200729,1200,356,4.6,-,-,1,H
Cape Campbell Aws,20200729,1300,357,6.5,-,-,1,H
Cape Campbell Aws,20200729,1400,355,6.8,-,-,1,H
Cape Campbell Aws,20200729,1500,342,7.0,-,-,1,H
Cape Campbell Aws,20200729,1600,348,7.3,-,-,1,H
Cape Campbell Aws,20200729,1700,352,6.6,-,-,1,H
Cape Campbell Aws,20200729,1800,349,8.3,-,-,1,H
Cape Campbell Aws,20200729,1900,344,9.3,-,-,1,H
Cape Campbell Aws,20200729,2000,346,10.3,-,-,1,H
Cape Campbell Aws,20200729,2100,347,11.7,-,-,1,H
Cape Campbell Aws,20200729,2200,347,11.9,-,-,1,H
Cape Campbell Aws,20200729,2300,350,11.8,-,-,1,H
Cape Campbell Aws,20200730,0000,1,12.2,-,-,1,H
Cape Campbell Aws,20200730,0100,5,11.4,-,-,1,H
Cape Campbell Aws,20200730,0200,9,10.9,-,-,1,H
Cape Campbell Aws,20200730,0300,11,11.6,-,-,1,H
Cape Campbell Aws,20200730,0400,15,12.4,-,-,1,H
Cape Campbell Aws,20200730,0500,10,11.4,-,-,1,H
Cape Campbell Aws,20200730,0600,1,10.8,-,-,1,H
Cape Campbell Aws,20200730,0700,1,11.9,-,-,1,H
Cape Campbell Aws,20200730,0800,8,12.4,-,-,1,H
Cape Campbell Aws,20200730,0900,5,12.8,-,-,1,H
Cape Campbell Aws,20200730,1100,7,11.9,-,-,1,H
Cape Campbell Aws,20200730,1200,358,11.5,-,-,1,H
Cape Campbell Aws,20200730,1300,351,11.3,-,-,1,H
Cape Campbell Aws,20200730,1400,356,11.5,-,-,1,H
Cape Campbell Aws,20200730,1500,357,10.8,-,-,1,H
Cape Campbell Aws,20200730,1600,2,9.8,-,-,1,H
Cape Campbell Aws,20200730,1700,358,9.6,-,-,1,H
Cape Campbell Aws,20200730,1800,356,11.0,-,-,1,H
Cape Campbell Aws,20200730,1900,357,11.6,-,-,1,H
Cape Campbell Aws,20200730,2000,1,10.4,-,-,1,H
Cape Campbell Aws,20200730,2100,13,11.1,-,-,1,H
Cape Campbell Aws,20200730,2200,13,11.4,-,-,1,H
Cape Campbell Aws,20200730,2300,9,11.3,-,-,1,H
Cape Campbell Aws,20200731,0000,12,11.2,-,-,1,H
Cape Campbell Aws,20200731,0100,14,10.7,-,-,1,H
Cape Campbell Aws,20200731,0200,5,9.4,-,-,1,H
Cape Campbell Aws,20200731,0300,4,9.1,-,-,1,H
Cape Campbell Aws,20200731,0400,9,9.4,-,-,1,H
Cape Campbell Aws,20200731,0500,5,9.1,-,-,1,H
Cape Campbell Aws,20200731,0600,2,9.1,-,-,1,H
Cape Campbell Aws,20200731,0700,359,9.3,-,-,1,H
Cape Campbell Aws,20200731,0800,8,8.8,-,-,1,H
Cape Campbell Aws,20200731,0900,19,8.9,-,-,1,H
Cape Campbell Aws,20200731,1000,8,8.9,-,-,1,H
Cape Campbell Aws,20200731,1100,5,9.1,-,-,1,H
Cape Campbell Aws,20200731,1200,358,9.3,-,-,1,H
Cape Campbell Aws,20200731,1300,357,8.5,-,-,1,H
Cape Campbell Aws,20200731,1400,8,7.1,-,-,1,H
Cape Campbell Aws,20200731,1500,5,8.3,-,-,1,H
Cape Campbell Aws,20200731,1600,360,9.0,-,-,1,H
Cape Campbell Aws,20200731,1700,354,9.3,-,-,1,H
Cape Campbell Aws,20200731,1800,356,8.4,-,-,1,H
Cape Campbell Aws,20200731,1900,3,7.1,-,-,1,H
Cape Campbell Aws,20200731,2000,1,7.0,-,-,1,H
Cape Campbell Aws,20200731,2100,4,6.8,-,-,1,H
Cape Campbell Aws,20200731,2200,353,7.8,-,-,1,H
Cape Campbell Aws,20200731,2300,349,7.1,-,-,1,H
Cape Campbell Aws,20200801,0000,351,6.5,-,-,1,H
Cape Campbell Aws,20200801,0100,7,8.6,-,-,1,H
Cape Campbell Aws,20200801,0200,13,9.3,-,-,1,H
Cape Campbell Aws,20200801,0300,9,8.8,-,-,1,H
Cape Campbell Aws,20200801,0400,13,8.1,-,-,1,H
Cape Campbell Aws,20200801,0500,13,8.3,-,-,1,H
Cape Campbell Aws,20200801,0600,11,8.5,-,-,1,H
Cape Campbell Aws,20200801,0700,3,8.0,-,-,1,H
Cape Campbell Aws,20200801,0800,356,8.6,-,-,1,H
Cape Campbell Aws,20200801,0900,341,8.6,-,-,1,H
Cape Campbell Aws,20200801,1000,359,8.4,-,-,1,H
Cape Campbell Aws,20200801,1100,2,8.0,-,-,1,H
Cape Campbell Aws,20200801,1200,345,8.1,-,-,1,H
Cape Campbell Aws,20200801,1300,340,7.0,-,-,1,H
Cape Campbell Aws,20200801,1400,354,7.1,-,-,1,H
Cape Campbell Aws,20200801,1500,349,7.0,-,-,1,H
Cape Campbell Aws,20200801,1600,335,6.0,-,-,1,H
Cape Campbell Aws,20200801,1700,325,5.4,-,-,1,H
Cape Campbell Aws,20200801,1800,343,4.9,-,-,1,H
Cape Campbell Aws,20200801,1900,358,5.6,-,-,1,H
Cape Campbell Aws,20200801,2000,345,6.3,-,-,1,H
Cape Campbell Aws,20200801,2100,352,7.2,-,-,1,H
Cape Campbell Aws,20200801,2200,343,7.9,-,-,1,H
Cape Campbell Aws,20200801,2300,348,8.0,-,-,1,H
Cape Campbell Aws,20200802,0000,346,8.2,-,-,1,H
Cape Campbell Aws,20200802,0100,347,6.9,-,-,1,H
Cape Campbell Aws,20200802,0200,2,8.2,-,-,1,H
Cape Campbell Aws,20200802,0300,11,8.4,-,-,1,H
Cape Campbell Aws,20200802,0400,10,8.6,-,-,1,H
Cape Campbell Aws,20200802,0500,8,8.1,-,-,1,H
Cape Campbell Aws,20200802,0600,12,7.8,-,-,1,H
Cape Campbell Aws,20200802,0700,5,7.5,-,-,1,H
Cape Campbell Aws,20200802,0800,4,7.6,-,-,1,H
Cape Campbell Aws,20200802,0900,5,7.4,-,-,1,H
Cape Campbell Aws,20200802,1000,2,8.1,-,-,1,H
Cape Campbell Aws,20200802,1100,5,8.5,-,-,1,H
Cape Campbell Aws,20200802,1200,353,8.2,-,-,1,H
Cape Campbell Aws,20200802,1300,353,7.4,-,-,1,H
Cape Campbell Aws,20200802,1400,344,6.9,-,-,1,H
Cape Campbell Aws,20200802,1500,338,6.9,-,-,1,H
Cape Campbell Aws,20200802,1600,346,6.7,-,-,1,H
Cape Campbell Aws,20200802,1700,352,6.8,-,-,1,H
Cape Campbell Aws,20200802,1800,343,7.0,-,-,1,H
Cape Campbell Aws,20200802,1900,352,6.9,-,-,1,H
Cape Campbell Aws,20200802,2000,336,6.5,-,-,1,H
Cape Campbell Aws,20200802,2100,352,6.1,-,-,1,H
Cape Campbell Aws,20200802,2200,354,6.8,-,-,1,H
Cape Campbell Aws,20200802,2300,7,6.6,-,-,1,H
Cape Campbell Aws,20200803,0000,6,5.9,-,-,1,H
Cape Campbell Aws,20200803,0100,8,5.7,-,-,1,H
Cape Campbell Aws,20200803,0200,13,6.9,-,-,1,H
Cape Campbell Aws,20200803,0300,13,7.9,-,-,1,H
Cape Campbell Aws,20200803,0400,6,7.1,-,-,1,H
Cape Campbell Aws,20200803,0500,2,7.4,-,-,1,H
Cape Campbell Aws,20200803,0600,8,7.0,-,-,1,H
Cape Campbell Aws,20200803,0700,352,7.5,-,-,1,H
Cape Campbell Aws,20200803,0800,360,7.2,-,-,1,H
Cape Campbell Aws,20200803,0900,353,8.0,-,-,1,H
Cape Campbell Aws,20200803,1000,348,7.9,-,-,1,H
Cape Campbell Aws,20200803,1100,359,7.8,-,-,1,H
Cape Campbell Aws,20200803,1200,339,8.2,-,-,1,H
Cape Campbell Aws,20200803,1300,350,8.1,-,-,1,H
Cape Campbell Aws,20200803,1400,344,8.0,-,-,1,H
Cape Campbell Aws,20200803,1500,349,7.3,-,-,1,H
Cape Campbell Aws,20200803,1600,352,7.2,-,-,1,H
Cape Campbell Aws,20200803,1700,337,7.5,-,-,1,H
Cape Campbell Aws,20200803,1800,343,7.3,-,-,1,H
Cape Campbell Aws,20200803,1900,324,7.6,-,-,1,H
Cape Campbell Aws,20200803,2000,351,6.6,-,-,1,H
Cape Campbell Aws,20200803,2100,329,7.1,-,-,1,H
Cape Campbell Aws,20200803,2200,350,6.9,-,-,1,H
Cape Campbell Aws,20200803,2300,352,8.5,-,-,1,H
Cape Campbell Aws,20200804,0000,356,9.9,-,-,1,H
Cape Campbell Aws,20200804,0100,358,9.2,-,-,1,H
Cape Campbell Aws,20200804,0200,358,10.3,-,-,1,H
Cape Campbell Aws,20200804,0300,7,9.9,-,-,1,H
Cape Campbell Aws,20200804,0400,16,9.3,-,-,1,H
Cape Campbell Aws,20200804,0500,6,8.8,-,-,1,H
Cape Campbell Aws,20200804,0600,2,8.3,-,-,1,H
Cape Campbell Aws,20200804,0700,11,8.1,-,-,1,H
Cape Campbell Aws,20200804,0800,359,9.3,-,-,1,H
Cape Campbell Aws,20200804,0900,359,8.9,-,-,1,H
Cape Campbell Aws,20200804,1000,3,7.8,-,-,1,H
Cape Campbell Aws,20200804,1100,359,7.5,-,-,1,H
Cape Campbell Aws,20200804,1200,1,6.8,-,-,1,H
Cape Campbell Aws,20200804,1300,351,7.2,-,-,1,H
Cape Campbell Aws,20200804,1400,350,8.1,-,-,1,H
Cape Campbell Aws,20200804,1500,355,9.1,-,-,1,H
Cape Campbell Aws,20200804,1600,349,7.0,-,-,1,H
Cape Campbell Aws,20200804,1700,339,8.8,-,-,1,H
Cape Campbell Aws,20200804,1800,307,6.6,-,-,1,H
Cape Campbell Aws,20200804,1900,281,3.3,-,-,1,H
Cape Campbell Aws,20200804,2000,301,3.1,-,-,1,H
Cape Campbell Aws,20200804,2100,283,3.3,-,-,1,H
Cape Campbell Aws,20200804,2200,277,3.2,-,-,1,H
Cape Campbell Aws,20200804,2300,275,2.8,-,-,1,H
Cape Campbell Aws,20200805,0000,306,2.3,-,-,1,H
Cape Campbell Aws,20200805,0100,335,2.4,-,-,1,H
Cape Campbell Aws,20200805,0200,323,1.2,-,-,1,H
Cape Campbell Aws,20200805,0300,194,1.6,-,-,1,H
Cape Campbell Aws,20200805,0400,160,1.0,-,-,1,H
Cape Campbell Aws,20200805,0500,185,2.6,-,-,1,H
Cape Campbell Aws,20200805,0600,183,4.8,-,-,1,H
Cape Campbell Aws,20200805,0700,189,5.5,-,-,1,H
Cape Campbell Aws,20200805,0800,187,5.5,-,-,1,H
Cape Campbell Aws,20200805,0900,184,5.3,-,-,1,H
Cape Campbell Aws,20200805,1000,185,4.2,-,-,1,H
Cape Campbell Aws,20200805,1100,202,4.4,-,-,1,H
Cape Campbell Aws,20200805,1200,188,2.3,-,-,1,H
Cape Campbell Aws,20200805,1300,292,1.7,-,-,1,H
Cape Campbell Aws,20200805,1400,328,2.4,-,-,1,H
Cape Campbell Aws,20200805,1500,317,5.3,-,-,1,H
Cape Campbell Aws,20200805,1600,332,5.3,-,-,1,H
Cape Campbell Aws,20200805,1700,358,6.5,-,-,1,H
Cape Campbell Aws,20200805,1800,345,7.9,-,-,1,H
Cape Campbell Aws,20200805,1900,343,6.6,-,-,1,H
Cape Campbell Aws,20200805,2000,337,7.7,-,-,1,H
Cape Campbell Aws,20200805,2100,349,9.0,-,-,1,H
Cape Campbell Aws,20200805,2200,346,8.6,-,-,1,H
Cape Campbell Aws,20200805,2300,359,8.5,-,-,1,H
Cape Campbell Aws,20200806,0000,8,10.0,-,-,1,H
Cape Campbell Aws,20200806,0100,13,11.4,-,-,1,H
Cape Campbell Aws,20200806,0200,14,11.6,-,-,1,H
Cape Campbell Aws,20200806,0300,6,12.4,-,-,1,H
Cape Campbell Aws,20200806,0400,5,11.4,-,-,1,H
Cape Campbell Aws,20200806,0500,8,12.7,-,-,1,H
Cape Campbell Aws,20200806,0600,5,12.3,-,-,1,H
Cape Campbell Aws,20200806,0700,355,11.4,-,-,1,H
Cape Campbell Aws,20200806,0800,355,8.3,-,-,1,H
Cape Campbell Aws,20200806,0900,9,9.8,-,-,1,H
Cape Campbell Aws,20200806,1000,18,10.1,-,-,1,H
Cape Campbell Aws,20200806,1100,10,10.8,-,-,1,H
Cape Campbell Aws,20200806,1200,13,13.2,-,-,1,H
Cape Campbell Aws,20200806,1300,355,10.8,-,-,1,H
Cape Campbell Aws,20200806,1400,13,7.8,-,-,1,H
Cape Campbell Aws,20200806,1500,325,7.2,-,-,1,H
Cape Campbell Aws,20200806,1600,350,7.3,-,-,1,H
Cape Campbell Aws,20200806,1700,317,8.4,-,-,1,H
Cape Campbell Aws,20200806,1800,343,7.0,-,-,1,H
Cape Campbell Aws,20200806,1900,358,6.9,-,-,1,H
Cape Campbell Aws,20200806,2000,1,7.4,-,-,1,H
Cape Campbell Aws,20200806,2100,341,7.5,-,-,1,H
Cape Campbell Aws,20200806,2200,326,5.8,-,-,1,H
Cape Campbell Aws,20200806,2300,337,6.6,-,-,1,H
Cape Campbell Aws,20200807,0000,341,8.0,-,-,1,H
Cape Campbell Aws,20200807,0100,346,8.6,-,-,1,H
Cape Campbell Aws,20200807,0200,349,8.4,-,-,1,H
Cape Campbell Aws,20200807,0300,349,8.7,-,-,1,H
Cape Campbell Aws,20200807,0400,4,7.6,-,-,1,H
Cape Campbell Aws,20200807,0500,349,7.2,-,-,1,H
Cape Campbell Aws,20200807,0600,353,5.4,-,-,1,H
Cape Campbell Aws,20200807,0700,322,3.0,-,-,1,H
Cape Campbell Aws,20200807,0800,113,1.5,-,-,1,H
Cape Campbell Aws,20200807,0900,278,1.7,-,-,1,H
Cape Campbell Aws,20200807,1000,210,3.4,-,-,1,H
Cape Campbell Aws,20200807,1100,206,3.4,-,-,1,H
Cape Campbell Aws,20200807,1200,209,4.2,-,-,1,H
Cape Campbell Aws,20200807,1300,207,8.0,-,-,1,H
Cape Campbell Aws,20200807,1400,207,10.3,-,-,1,H
Cape Campbell Aws,20200807,1500,203,10.6,-,-,1,H
Cape Campbell Aws,20200807,1600,202,10.4,-,-,1,H
Cape Campbell Aws,20200807,1700,206,8.7,-,-,1,H
Cape Campbell Aws,20200807,1800,191,12.3,-,-,1,H
Cape Campbell Aws,20200807,1900,196,13.9,-,-,1,H
Cape Campbell Aws,20200807,2000,201,15.4,-,-,1,H
Cape Campbell Aws,20200807,2100,206,13.9,-,-,1,H
Cape Campbell Aws,20200807,2200,199,12.4,-,-,1,H
Cape Campbell Aws,20200807,2300,203,12.2,-,-,1,H
Cape Campbell Aws,20200808,0000,197,12.6,-,-,1,H
Cape Campbell Aws,20200808,0100,197,12.1,-,-,1,H
Cape Campbell Aws,20200808,0200,198,12.5,-,-,1,H
Cape Campbell Aws,20200808,0300,195,10.9,-,-,1,H
Cape Campbell Aws,20200808,0400,186,12.2,-,-,1,H
Cape Campbell Aws,20200808,0500,175,11.0,-,-,1,H
Cape Campbell Aws,20200808,0600,179,10.3,-,-,1,H
Cape Campbell Aws,20200808,0700,188,8.4,-,-,1,H
Cape Campbell Aws,20200808,0800,196,6.9,-,-,1,H
Cape Campbell Aws,20200808,0900,195,5.1,-,-,1,H
Cape Campbell Aws,20200808,1000,206,4.5,-,-,1,H
Cape Campbell Aws,20200808,1100,215,3.4,-,-,1,H
Cape Campbell Aws,20200808,1200,271,2.3,-,-,1,H
Cape Campbell Aws,20200808,1300,318,2.3,-,-,1,H
Cape Campbell Aws,20200808,1400,312,4.1,-,-,0.1667,H
Cape Campbell Aws,20200808,1500,333,5.1,-,-,1,H
Cape Campbell Aws,20200808,1600,341,8.3,-,-,1,H
Cape Campbell Aws,20200808,1700,344,9.5,-,-,1,H
Cape Campbell Aws,20200808,1800,334,9.2,-,-,1,H
Cape Campbell Aws,20200808,1900,338,8.7,-,-,1,H
Cape Campbell Aws,20200808,2000,346,8.7,-,-,1,H
Cape Campbell Aws,20200808,2100,321,8.0,-,-,1,H
Cape Campbell Aws,20200808,2200,343,6.7,-,-,1,H
Cape Campbell Aws,20200808,2300,348,8.5,-,-,1,H
Cape Campbell Aws,20200809,0000,358,8.9,-,-,1,H
Cape Campbell Aws,20200809,0100,3,8.0,-,-,1,H
Cape Campbell Aws,20200809,0200,22,7.4,-,-,1,H
Cape Campbell Aws,20200809,0300,39,5.8,-,-,1,H
Cape Campbell Aws,20200809,0400,27,5.4,-,-,1,H
Cape Campbell Aws,20200809,0500,23,6.1,-,-,1,H
Cape Campbell Aws,20200809,0600,357,7.7,-,-,1,H
Cape Campbell Aws,20200809,0700,341,6.0,-,-,1,H
Cape Campbell Aws,20200809,0800,298,5.8,-,-,1,H
Cape Campbell Aws,20200809,0900,279,5.1,-,-,1,H
Cape Campbell Aws,20200809,1000,283,5.2,-,-,1,H
Cape Campbell Aws,20200809,1100,326,4.8,-,-,1,H
Cape Campbell Aws,20200809,1200,305,6.8,-,-,1,H
Cape Campbell Aws,20200809,1300,331,6.7,-,-,1,H
Cape Campbell Aws,20200809,1400,310,6.9,-,-,1,H
Cape Campbell Aws,20200809,1500,321,6.2,-,-,1,H
Cape Campbell Aws,20200809,1600,335,3.9,-,-,1,H
Cape Campbell Aws,20200809,1700,275,3.8,-,-,1,H
Cape Campbell Aws,20200809,1800,290,3.5,-,-,1,H
Cape Campbell Aws,20200809,1900,264,3.1,-,-,1,H
Cape Campbell Aws,20200809,2000,291,2.1,-,-,1,H
Cape Campbell Aws,20200809,2100,291,2.7,-,-,1,H
Cape Campbell Aws,20200809,2200,335,2.6,-,-,1,H
Cape Campbell Aws,20200809,2300,351,6.7,-,-,1,H
Cape Campbell Aws,20200810,0000,2,7.0,-,-,1,H
Cape Campbell Aws,20200810,0100,15,7.4,-,-,1,H
Cape Campbell Aws,20200810,0200,25,6.8,-,-,1,H
Cape Campbell Aws,20200810,0300,20,7.7,-,-,0.1667,H
Cape Campbell Aws,20200810,0400,24,7.2,-,-,1,H
Cape Campbell Aws,20200810,0500,24,8.0,-,-,1,H
Cape Campbell Aws,20200810,0600,20,8.7,-,-,1,H
Cape Campbell Aws,20200810,0700,20,8.4,-,-,1,H
Cape Campbell Aws,20200810,0800,327,4.9,-,-,1,H
Cape Campbell Aws,20200810,0900,326,4.3,-,-,1,H
Cape Campbell Aws,20200810,1000,307,4.1,-,-,1,H
Cape Campbell Aws,20200810,1100,331,3.4,-,-,1,H
Cape Campbell Aws,20200810,1200,293,4.2,-,-,1,H
Cape Campbell Aws,20200810,1300,311,4.8,-,-,1,H
Cape Campbell Aws,20200810,1400,312,7.7,-,-,1,H
Cape Campbell Aws,20200810,1500,310,5.7,-,-,0.1667,H
Cape Campbell Aws,20200810,1600,347,6.2,-,-,1,H
Cape Campbell Aws,20200810,1700,338,7.8,-,-,1,H
Cape Campbell Aws,20200810,1800,345,9.0,-,-,1,H
Cape Campbell Aws,20200810,1900,348,8.5,-,-,1,H
Cape Campbell Aws,20200810,2000,350,8.1,-,-,1,H
Cape Campbell Aws,20200810,2100,334,6.5,-,-,1,H
Cape Campbell Aws,20200810,2200,321,7.4,-,-,1,H
Cape Campbell Aws,20200810,2300,342,5.8,-,-,1,H
Cape Campbell Aws,20200811,0000,327,4.4,-,-,1,H
Cape Campbell Aws,20200811,0100,320,3.8,-,-,1,H
Cape Campbell Aws,20200811,0200,294,2.9,-,-,1,H
Cape Campbell Aws,20200811,0300,12,3.5,-,-,1,H
Cape Campbell Aws,20200811,0400,18,7.8,-,-,1,H
Cape Campbell Aws,20200811,0500,22,6.7,-,-,1,H
Cape Campbell Aws,20200811,0600,17,6.8,-,-,1,H
Cape Campbell Aws,20200811,0700,24,5.5,-,-,1,H
Cape Campbell Aws,20200811,0800,275,1.3,-,-,1,H
Cape Campbell Aws,20200811,0900,203,3.4,-,-,1,H
Cape Campbell Aws,20200811,1000,208,3.6,-,-,1,H
Cape Campbell Aws,20200811,1100,209,5.1,-,-,1,H
Cape Campbell Aws,20200811,1200,212,6.7,-,-,1,H
Cape Campbell Aws,20200811,1300,203,6.9,-,-,1,H
Cape Campbell Aws,20200811,1400,193,9.5,-,-,1,H
Cape Campbell Aws,20200811,1500,182,8.4,-,-,1,H
Cape Campbell Aws,20200811,1600,195,12.9,-,-,1,H
Cape Campbell Aws,20200811,1700,203,11.9,-,-,1,H
Cape Campbell Aws,20200811,1800,200,12.3,-,-,1,H
Cape Campbell Aws,20200811,1900,204,10.7,-,-,1,H
Cape Campbell Aws,20200811,2000,195,9.4,-,-,1,H
Cape Campbell Aws,20200811,2100,195,9.6,-,-,1,H
Cape Campbell Aws,20200811,2200,191,9.3,-,-,1,H
Cape Campbell Aws,20200811,2300,189,10.5,-,-,1,H
Cape Campbell Aws,20200812,0000,182,11.1,-,-,1,H
Cape Campbell Aws,20200812,0100,171,9.7,-,-,1,H
Cape Campbell Aws,20200812,0200,200,8.2,-,-,1,H
Cape Campbell Aws,20200812,0300,175,7.9,-,-,1,H
Cape Campbell Aws,20200812,0400,167,10.1,-,-,1,H
Cape Campbell Aws,20200812,0500,160,9.3,-,-,1,H
Cape Campbell Aws,20200812,0600,148,7.1,-,-,1,H
Cape Campbell Aws,20200812,0700,134,5.8,-,-,1,H
Cape Campbell Aws,20200812,0800,118,3.4,-,-,1,H
Cape Campbell Aws,20200812,0900,98,2.3,-,-,1,H
Cape Campbell Aws,20200812,1000,307,1.4,-,-,1,H
Cape Campbell Aws,20200812,1100,287,2.2,-,-,1,H
Cape Campbell Aws,20200812,1200,332,2.9,-,-,1,H
Cape Campbell Aws,20200812,1300,337,4.3,-,-,1,H
Cape Campbell Aws,20200812,1400,350,5.6,-,-,1,H
Cape Campbell Aws,20200812,1500,326,6.8,-,-,1,H
Cape Campbell Aws,20200812,1600,330,6.8,-,-,1,H
Cape Campbell Aws,20200812,1700,318,6.4,-,-,1,H
Cape Campbell Aws,20200812,1800,306,5.1,-,-,1,H
Cape Campbell Aws,20200812,1900,306,3.2,-,-,1,H
Cape Campbell Aws,20200812,2000,307,3.3,-,-,1,H
Cape Campbell Aws,20200812,2100,292,3.7,-,-,1,H
Cape Campbell Aws,20200812,2200,297,2.7,-,-,1,H
Cape Campbell Aws,20200812,2300,192,3.1,-,-,1,H
